,pos_no,emo_neg,vocalarousal,vocalvalence,neg_p,vocalnegative,comsumer_positive,seller_positive
1933,263.0,110.0,0.52,0.87,0.97,0.0,263.0,0.97
1934,263.0,110.0,0.52,0.87,0.97,0.0,263.0,0.97
1935,263.0,110.0,0.52,0.87,0.97,0.0,263.0,0.97
1936,263.0,110.0,0.52,0.87,0.97,0.0,263.0,0.97
1937,270.0,65.0,-0.27,-0.08,0.01,0.03,270.0,0.01
1938,263.0,110.0,0.52,0.87,0.97,0.0,263.0,0.97
1939,270.0,65.0,-0.27,-0.08,0.01,0.03,270.0,0.01
1940,263.0,110.0,0.52,0.87,0.97,0.0,263.0,0.97
1941,270.0,65.0,-0.27,-0.08,0.01,0.03,270.0,0.01
1942,270.0,65.0,-0.27,-0.08,0.01,0.03,270.0,0.01
1943,263.0,110.0,0.52,0.87,0.97,0.0,263.0,0.97
1944,270.0,65.0,-0.27,-0.08,0.01,0.03,270.0,0.01
1945,263.0,110.0,0.52,0.87,0.97,0.0,263.0,0.97
1946,270.0,65.0,-0.27,-0.08,0.01,0.03,270.0,0.01
1947,270.0,65.0,-0.27,-0.08,0.01,0.03,270.0,0.01
1948,270.0,65.0,-0.27,-0.08,0.01,0.03,270.0,0.01
1949,170.0,68.0,0.52,0.53,0.24,0.0,170.0,0.24
1950,170.0,68.0,0.52,0.53,0.24,0.0,170.0,0.24
1951,170.0,68.0,0.52,0.53,0.24,0.0,170.0,0.24
1952,175.0,58.0,0.76,0.91,0.01,0.95,175.0,0.01
1953,175.0,58.0,0.76,0.91,0.01,0.95,175.0,0.01
1954,175.0,58.0,0.76,0.91,0.01,0.95,175.0,0.01
1955,175.0,58.0,0.76,0.91,0.01,0.95,175.0,0.01
1956,175.0,58.0,0.76,0.91,0.01,0.95,175.0,0.01
1957,175.0,58.0,0.76,0.91,0.01,0.95,175.0,0.01
1958,175.0,58.0,0.76,0.91,0.01,0.95,175.0,0.01
1959,175.0,58.0,0.76,0.91,0.01,0.95,175.0,0.01
1960,289.0,119.5,0.47,0.355,0.445,0.025,289.0,0.445
1961,289.0,119.5,0.47,0.355,0.445,0.025,289.0,0.445
1962,161.0,24.0,-0.04,0.04,0.02,0.01,161.0,0.02
1963,161.0,24.0,-0.04,0.04,0.02,0.01,161.0,0.02
1964,161.0,24.0,-0.04,0.04,0.02,0.01,161.0,0.02
1965,161.0,24.0,-0.04,0.04,0.02,0.01,161.0,0.02
1966,289.0,119.5,0.47,0.355,0.445,0.025,289.0,0.445
1967,289.0,119.5,0.47,0.355,0.445,0.025,289.0,0.445
1968,289.0,119.5,0.47,0.355,0.445,0.025,289.0,0.445
1969,161.0,24.0,-0.04,0.04,0.02,0.01,161.0,0.02
1970,161.0,24.0,-0.04,0.04,0.02,0.01,161.0,0.02
1971,161.0,24.0,-0.04,0.04,0.02,0.01,161.0,0.02
1972,289.0,119.5,0.47,0.355,0.445,0.025,289.0,0.445
1973,161.0,24.0,-0.04,0.04,0.02,0.01,161.0,0.02
1974,229.0,148.0,0.37,0.32,0.01,0.05,229.0,0.01
1975,161.0,24.0,-0.04,0.04,0.02,0.01,161.0,0.02
1976,227.0,32.0,0.52,0.49,0.04,0.0,227.0,0.04
1977,227.0,32.0,0.52,0.49,0.04,0.0,227.0,0.04
1978,229.0,148.0,0.37,0.32,0.01,0.05,229.0,0.01
1979,214.0,46.0,0.71,0.91,0.98,0.0,214.0,0.98
1980,221.5,54.0,0.61,0.53,0.98,0.0,221.5,0.98
1981,214.0,46.0,0.71,0.91,0.98,0.0,214.0,0.98
1982,221.5,54.0,0.61,0.53,0.98,0.0,221.5,0.98
1983,201.0,5.0,0.35,0.24,0.54,0.0,201.0,0.54
1984,201.0,5.0,0.35,0.24,0.54,0.0,201.0,0.54
1985,201.0,5.0,0.35,0.24,0.54,0.0,201.0,0.54
1986,201.0,5.0,0.35,0.24,0.54,0.0,201.0,0.54
1987,214.0,46.0,0.71,0.91,0.98,0.0,214.0,0.98
1988,201.0,5.0,0.35,0.24,0.54,0.0,201.0,0.54
1989,214.0,46.0,0.71,0.91,0.98,0.0,214.0,0.98
1990,201.0,5.0,0.35,0.24,0.54,0.0,201.0,0.54
1991,163.0,54.0,0.57,0.25,0.02,0.01,163.0,0.02
1992,122.5,13.0,0.12,-0.245,0.205,0.02,122.5,0.205
1993,122.5,13.0,0.12,-0.245,0.205,0.02,122.5,0.205
1994,122.5,13.0,0.12,-0.245,0.205,0.02,122.5,0.205
1995,122.5,13.0,0.12,-0.245,0.205,0.02,122.5,0.205
1996,122.5,13.0,0.12,-0.245,0.205,0.02,122.5,0.205
1997,122.5,13.0,0.12,-0.245,0.205,0.02,122.5,0.205
1998,59.0,7.0,0.37,-0.01,0.4,0.01,59.0,0.4
1999,59.0,7.0,0.37,-0.01,0.4,0.01,59.0,0.4
2000,122.5,13.0,0.12,-0.245,0.205,0.02,122.5,0.205
2001,248.0,200.0,-0.37,-0.43,0.01,0.56,248.0,0.01
2002,248.0,200.0,-0.37,-0.43,0.01,0.56,248.0,0.01
2003,154.0,33.0,-0.05,-0.13,0.01,0.02,154.0,0.01
2004,154.0,33.0,-0.05,-0.13,0.01,0.02,154.0,0.01
2005,248.0,200.0,-0.37,-0.43,0.01,0.56,248.0,0.01
2006,248.0,200.0,-0.37,-0.43,0.01,0.56,248.0,0.01
2007,248.0,200.0,-0.37,-0.43,0.01,0.56,248.0,0.01
2008,248.0,200.0,-0.37,-0.43,0.01,0.56,248.0,0.01
2009,248.0,200.0,-0.37,-0.43,0.01,0.56,248.0,0.01
2010,154.0,33.0,-0.05,-0.13,0.01,0.02,154.0,0.01
2011,154.0,33.0,-0.05,-0.13,0.01,0.02,154.0,0.01
2012,99.0,21.0,0.39,0.17,0.95,0.0,99.0,0.95
2013,154.0,33.0,-0.05,-0.13,0.01,0.02,154.0,0.01
2014,154.0,33.0,-0.05,-0.13,0.01,0.02,154.0,0.01
2015,154.0,33.0,-0.05,-0.13,0.01,0.02,154.0,0.01
2016,131.0,61.0,-0.02,0.27,0.98,0.01,131.0,0.98
2017,131.0,61.0,-0.02,0.27,0.98,0.01,131.0,0.98
2018,131.0,61.0,-0.02,0.27,0.98,0.01,131.0,0.98
2019,131.0,61.0,-0.02,0.27,0.98,0.01,131.0,0.98
2020,99.0,21.0,0.39,0.17,0.95,0.0,99.0,0.95
2021,248.0,200.0,-0.37,-0.43,0.01,0.56,248.0,0.01
2022,248.0,200.0,-0.37,-0.43,0.01,0.56,248.0,0.01
2023,99.0,21.0,0.39,0.17,0.95,0.0,99.0,0.95
2024,154.0,33.0,-0.05,-0.13,0.01,0.02,154.0,0.01
2025,123.0,83.0,0.49,0.25,0.01,0.0,123.0,0.01
2026,123.0,83.0,0.49,0.25,0.01,0.0,123.0,0.01
2027,123.0,83.0,0.49,0.25,0.01,0.0,123.0,0.01
2028,206.5,145.0,0.15,0.245,0.27,0.005,206.5,0.27
2029,156.0,31.0,0.42,0.5,0.78,0.0,156.0,0.78
2030,113.0,105.0,0.95,0.98,0.98,0.0,113.0,0.98
2031,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2032,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2033,113.0,105.0,0.95,0.98,0.98,0.0,113.0,0.98
2034,156.0,31.0,0.42,0.5,0.78,0.0,156.0,0.78
2035,113.0,105.0,0.95,0.98,0.98,0.0,113.0,0.98
2036,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2037,206.5,145.0,0.15,0.245,0.27,0.005,206.5,0.27
2038,107.0,15.0,0.45,0.52,0.17,0.01,107.0,0.17
2039,113.0,105.0,0.95,0.98,0.98,0.0,113.0,0.98
2040,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2041,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2042,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2043,156.0,31.0,0.42,0.5,0.78,0.0,156.0,0.78
2044,113.0,105.0,0.95,0.98,0.98,0.0,113.0,0.98
2045,113.0,105.0,0.95,0.98,0.98,0.0,113.0,0.98
2046,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2047,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2048,107.0,15.0,0.45,0.52,0.17,0.01,107.0,0.17
2049,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2050,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2051,206.5,145.0,0.15,0.245,0.27,0.005,206.5,0.27
2052,206.5,145.0,0.15,0.245,0.27,0.005,206.5,0.27
2053,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2054,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2055,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2056,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2057,206.5,145.0,0.15,0.245,0.27,0.005,206.5,0.27
2058,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2059,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2060,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2061,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2062,171.0,93.0,0.17,0.12,0.02,0.01,171.0,0.02
2063,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2064,269.0,132.0,0.53,0.32,0.02,0.71,269.0,0.02
2065,144.0,47.0,0.3,0.21,0.01,0.01,144.0,0.01
2066,178.0,74.0,0.33,0.15,0.98,0.0,178.0,0.98
2067,178.0,74.0,0.33,0.15,0.98,0.0,178.0,0.98
2068,202.5,84.0,0.115,-0.11,0.49,0.485,202.5,0.49
2069,131.0,65.0,-0.17,-0.02,0.0,0.98,131.0,0.0
2070,131.0,65.0,-0.17,-0.02,0.0,0.98,131.0,0.0
2071,131.0,65.0,-0.17,-0.02,0.0,0.98,131.0,0.0
2072,131.0,65.0,-0.17,-0.02,0.0,0.98,131.0,0.0
2073,131.0,65.0,-0.17,-0.02,0.0,0.98,131.0,0.0
2074,53.0,53.0,0.44,0.0,0.99,0.0,53.0,0.99
2075,53.0,53.0,0.44,0.0,0.99,0.0,53.0,0.99
2076,53.0,53.0,0.44,0.0,0.99,0.0,53.0,0.99
2077,53.0,53.0,0.44,0.0,0.99,0.0,53.0,0.99
2078,53.0,53.0,0.44,0.0,0.99,0.0,53.0,0.99
2079,281.5,109.0,0.525,0.28,0.935,0.0,281.5,0.935
2080,279.33299999999997,106.667,0.5833333,0.3466667,0.6266666999999999,0.0,279.333,0.6266667
2081,254.0,115.0,0.29,-0.01,0.88,0.0,254.0,0.88
2082,254.0,115.0,0.29,-0.01,0.88,0.0,254.0,0.88
2083,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2084,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2085,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2086,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2087,191.0,107.0,0.32,-0.05,0.02,0.1,191.0,0.02
2088,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2089,191.0,107.0,0.32,-0.05,0.02,0.1,191.0,0.02
2090,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2091,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2092,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2093,191.0,107.0,0.32,-0.05,0.02,0.1,191.0,0.02
2094,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2095,191.0,107.0,0.32,-0.05,0.02,0.1,191.0,0.02
2096,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2097,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2098,108.0,77.0,0.5,0.45,0.01,0.0,108.0,0.01
2099,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2100,227.0,161.0,0.49,0.62,0.98,0.0,227.0,0.98
2101,108.0,77.0,0.5,0.45,0.01,0.0,108.0,0.01
2102,108.0,77.0,0.5,0.45,0.01,0.0,108.0,0.01
2103,108.0,77.0,0.5,0.45,0.01,0.0,108.0,0.01
2104,108.0,77.0,0.5,0.45,0.01,0.0,108.0,0.01
2105,108.0,77.0,0.5,0.45,0.01,0.0,108.0,0.01
2106,108.0,77.0,0.5,0.45,0.01,0.0,108.0,0.01
2107,216.0,123.0,0.34,0.3,0.05,0.01,216.0,0.05
2108,216.0,123.0,0.34,0.3,0.05,0.01,216.0,0.05
2109,84.0,15.0,0.8,0.59,0.03,0.01,84.0,0.03
2110,181.0,100.0,0.42,0.07,0.02,0.0,181.0,0.02
2111,181.0,100.0,0.42,0.07,0.02,0.0,181.0,0.02
2112,181.0,100.0,0.42,0.07,0.02,0.0,181.0,0.02
2113,216.0,123.0,0.34,0.3,0.05,0.01,216.0,0.05
2114,208.0,66.0,0.58,0.34,0.35,0.0,208.0,0.35
2115,216.0,123.0,0.34,0.3,0.05,0.01,216.0,0.05
2116,216.0,123.0,0.34,0.3,0.05,0.01,216.0,0.05
2117,208.0,66.0,0.58,0.34,0.35,0.0,208.0,0.35
2118,216.0,123.0,0.34,0.3,0.05,0.01,216.0,0.05
2119,181.0,100.0,0.42,0.07,0.02,0.0,181.0,0.02
2120,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2121,84.0,15.0,0.8,0.59,0.03,0.01,84.0,0.03
2122,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2123,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2124,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2125,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2126,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2127,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2128,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2129,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2130,193.0,76.0,0.5,0.1,0.02,0.01,193.0,0.02
2131,84.0,15.0,0.8,0.59,0.03,0.01,84.0,0.03
2132,159.5,72.0,0.63,0.475,0.59,0.005,159.5,0.59
2133,186.0,99.0,0.7,0.55,0.18,0.0,186.0,0.18
2134,186.0,99.0,0.7,0.55,0.18,0.0,186.0,0.18
2135,186.0,99.0,0.7,0.55,0.18,0.0,186.0,0.18
2136,159.5,72.0,0.63,0.475,0.59,0.005,159.5,0.59
2137,165.0,87.0,0.48,0.46,0.95,0.0,165.0,0.95
2138,159.5,72.0,0.63,0.475,0.59,0.005,159.5,0.59
2139,74.0,15.0,0.4,0.45,0.76,0.13,74.0,0.76
2140,165.0,87.0,0.48,0.46,0.95,0.0,165.0,0.95
2141,111.0,82.0,0.81,0.85,0.92,0.01,111.0,0.92
2142,111.0,82.0,0.81,0.85,0.92,0.01,111.0,0.92
2143,111.0,82.0,0.81,0.85,0.92,0.01,111.0,0.92
2144,111.0,82.0,0.81,0.85,0.92,0.01,111.0,0.92
2145,101.0,62.0,0.61,0.71,0.1,0.0,101.0,0.1
2146,101.0,62.0,0.61,0.71,0.1,0.0,101.0,0.1
2147,101.0,62.0,0.61,0.71,0.1,0.0,101.0,0.1
2148,101.0,62.0,0.61,0.71,0.1,0.0,101.0,0.1
2149,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2150,257.0,76.0,0.4,0.37,0.93,0.0,257.0,0.93
2151,257.0,76.0,0.4,0.37,0.93,0.0,257.0,0.93
2152,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2153,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2154,257.0,76.0,0.4,0.37,0.93,0.0,257.0,0.93
2155,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2156,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2157,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2158,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2159,257.0,76.0,0.4,0.37,0.93,0.0,257.0,0.93
2160,188.0,44.0,-0.06,0.25,0.42,0.01,188.0,0.42
2161,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2162,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2163,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2164,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2165,142.0,115.0,0.46,0.04,0.01,0.0,142.0,0.01
2166,142.0,115.0,0.46,0.04,0.01,0.0,142.0,0.01
2167,188.0,44.0,-0.06,0.25,0.42,0.01,188.0,0.42
2168,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2169,257.0,76.0,0.4,0.37,0.93,0.0,257.0,0.93
2170,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2171,235.0,46.0,0.45,0.52,0.12,0.0,235.0,0.12
2172,257.0,76.0,0.4,0.37,0.93,0.0,257.0,0.93
2173,257.0,76.0,0.4,0.37,0.93,0.0,257.0,0.93
2174,257.0,76.0,0.4,0.37,0.93,0.0,257.0,0.93
2175,321.0,125.0,0.32,0.46,0.36,0.02,321.0,0.36
2176,129.0,45.0,0.78,0.59,0.04,0.02,129.0,0.04
2177,129.0,45.0,0.78,0.59,0.04,0.02,129.0,0.04
2178,129.0,45.0,0.78,0.59,0.04,0.02,129.0,0.04
2179,217.0,82.0,0.74,0.63,0.98,0.0,217.0,0.98
2180,217.0,82.0,0.74,0.63,0.98,0.0,217.0,0.98
2181,217.0,82.0,0.74,0.63,0.98,0.0,217.0,0.98
2182,217.0,82.0,0.74,0.63,0.98,0.0,217.0,0.98
2183,217.0,82.0,0.74,0.63,0.98,0.0,217.0,0.98
2184,266.5,110.0,0.715,0.565,0.2,0.01,266.5,0.2
2185,60.0,55.0,0.77,0.46,0.72,0.04,60.0,0.72
2186,60.0,55.0,0.77,0.46,0.72,0.04,60.0,0.72
2187,213.0,93.0,0.73,0.59,0.19,0.0,213.0,0.19
2188,261.0,91.0,0.35,-0.26,0.0,0.96,261.0,0.0
2189,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2190,261.0,91.0,0.35,-0.26,0.0,0.96,261.0,0.0
2191,261.0,91.0,0.35,-0.26,0.0,0.96,261.0,0.0
2192,261.0,91.0,0.35,-0.26,0.0,0.96,261.0,0.0
2193,170.0,91.0,0.25,0.41,0.1,0.0,170.0,0.1
2194,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2195,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2196,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2197,236.0,104.0,0.74,0.55,0.98,0.0,236.0,0.98
2198,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2199,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2200,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2201,170.0,91.0,0.25,0.41,0.1,0.0,170.0,0.1
2202,186.0,63.0,0.61,0.63,0.28,0.0,186.0,0.28
2203,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2204,170.0,91.0,0.25,0.41,0.1,0.0,170.0,0.1
2205,170.0,91.0,0.25,0.41,0.1,0.0,170.0,0.1
2206,170.0,91.0,0.25,0.41,0.1,0.0,170.0,0.1
2207,170.0,91.0,0.25,0.41,0.1,0.0,170.0,0.1
2208,186.0,63.0,0.61,0.63,0.28,0.0,186.0,0.28
2209,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2210,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2211,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2212,261.0,91.0,0.35,-0.26,0.0,0.96,261.0,0.0
2213,186.0,63.0,0.61,0.63,0.28,0.0,186.0,0.28
2214,170.0,91.0,0.25,0.41,0.1,0.0,170.0,0.1
2215,295.0,125.0,0.45,0.8,0.02,0.01,295.0,0.02
2216,222.5,85.25,0.085,-0.1975,0.0225,0.25,222.5,0.0225
2217,314.0,131.0,0.68,0.53,0.07,0.02,314.0,0.07
2218,181.0,130.0,0.05,0.12,0.01,0.01,181.0,0.01
2219,79.0,25.0,0.71,0.42,0.97,0.0,79.0,0.97
2220,221.0,146.0,0.34,0.3,0.98,0.0,221.0,0.98
2221,221.0,146.0,0.34,0.3,0.98,0.0,221.0,0.98
2222,219.0,75.0,-0.21,-0.33,0.03,0.01,219.0,0.03
2223,267.0,97.0,0.26,0.06,0.11,0.17,267.0,0.11
2224,267.0,97.0,0.26,0.06,0.11,0.17,267.0,0.11
2225,219.0,75.0,-0.21,-0.33,0.03,0.01,219.0,0.03
2226,56.0,13.0,0.39,0.36,0.03,0.74,56.0,0.03
2227,267.0,97.0,0.26,0.06,0.11,0.17,267.0,0.11
2228,267.0,97.0,0.26,0.06,0.11,0.17,267.0,0.11
2229,56.0,13.0,0.39,0.36,0.03,0.74,56.0,0.03
2230,219.0,75.0,-0.21,-0.33,0.03,0.01,219.0,0.03
2231,178.0,34.0,0.51,0.27,0.52,0.01,178.0,0.52
2232,79.0,25.0,0.71,0.42,0.97,0.0,79.0,0.97
2233,219.0,75.0,-0.21,-0.33,0.03,0.01,219.0,0.03
2234,221.0,146.0,0.34,0.3,0.98,0.0,221.0,0.98
2235,221.0,146.0,0.34,0.3,0.98,0.0,221.0,0.98
2236,181.0,130.0,0.05,0.12,0.01,0.01,181.0,0.01
2237,221.0,146.0,0.34,0.3,0.98,0.0,221.0,0.98
2238,219.0,75.0,-0.21,-0.33,0.03,0.01,219.0,0.03
2239,181.0,130.0,0.05,0.12,0.01,0.01,181.0,0.01
2240,311.5,125.0,0.71,0.5,0.14,0.015,311.5,0.14
2241,219.0,75.0,-0.21,-0.33,0.03,0.01,219.0,0.03
2242,221.0,146.0,0.34,0.3,0.98,0.0,221.0,0.98
2243,181.0,130.0,0.05,0.12,0.01,0.01,181.0,0.01
2244,314.0,131.0,0.68,0.53,0.07,0.02,314.0,0.07
2245,181.0,130.0,0.05,0.12,0.01,0.01,181.0,0.01
2246,129.0,38.0,0.2,0.21,0.14,0.0,129.0,0.14
2247,178.0,34.0,0.51,0.27,0.52,0.01,178.0,0.52
2248,129.0,38.0,0.2,0.21,0.14,0.0,129.0,0.14
2249,131.5,71.0,0.235,0.315,0.1,0.0,131.5,0.1
2250,129.0,38.0,0.2,0.21,0.14,0.0,129.0,0.14
2251,129.0,38.0,0.2,0.21,0.14,0.0,129.0,0.14
2252,129.0,38.0,0.2,0.21,0.14,0.0,129.0,0.14
2253,311.5,125.0,0.71,0.5,0.14,0.015,311.5,0.14
2254,135.0,31.0,0.63,0.75,0.49,0.01,135.0,0.49
2255,104.0,30.0,0.13,-0.16,0.01,0.01,104.0,0.01
2256,164.0,35.0,-0.03,0.24,0.99,0.0,164.0,0.99
2257,104.0,30.0,0.13,-0.16,0.01,0.01,104.0,0.01
2258,164.0,35.0,-0.03,0.24,0.99,0.0,164.0,0.99
2259,164.0,35.0,-0.03,0.24,0.99,0.0,164.0,0.99
2260,164.0,35.0,-0.03,0.24,0.99,0.0,164.0,0.99
2261,164.0,35.0,-0.03,0.24,0.99,0.0,164.0,0.99
2262,164.0,35.0,-0.03,0.24,0.99,0.0,164.0,0.99
2263,223.0,78.0,0.58,0.2,0.01,0.02,223.0,0.01
2264,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2265,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2266,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2267,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2268,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2269,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2270,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2271,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2272,210.0,79.0,0.25,-0.17,0.425,0.015,210.0,0.425
2273,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2274,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2275,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2276,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2277,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2278,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2279,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2280,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2281,111.0,25.0,0.36,0.17,0.4,0.02,111.0,0.4
2282,238.0,38.0,0.13,-0.32,0.8,0.0,238.0,0.8
2283,163.0,54.0,0.2,0.1,0.6,0.0,163.0,0.6
2284,163.0,54.0,0.2,0.1,0.6,0.0,163.0,0.6
2285,238.0,38.0,0.13,-0.32,0.8,0.0,238.0,0.8
2286,163.0,54.0,0.2,0.1,0.6,0.0,163.0,0.6
2287,163.0,54.0,0.2,0.1,0.6,0.0,163.0,0.6
2288,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2289,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2290,74.0,19.0,0.51,0.11,0.56,0.01,74.0,0.56
2291,186.0,67.0,0.71,0.01,0.03,0.13,186.0,0.03
2292,297.0,110.0,0.65,0.79,0.99,0.0,297.0,0.99
2293,74.0,19.0,0.51,0.11,0.56,0.01,74.0,0.56
2294,186.0,67.0,0.71,0.01,0.03,0.13,186.0,0.03
2295,74.0,19.0,0.51,0.11,0.56,0.01,74.0,0.56
2296,297.0,110.0,0.65,0.79,0.99,0.0,297.0,0.99
2297,186.0,67.0,0.71,0.01,0.03,0.13,186.0,0.03
2298,186.0,67.0,0.71,0.01,0.03,0.13,186.0,0.03
2299,297.0,110.0,0.65,0.79,0.99,0.0,297.0,0.99
2300,186.0,67.0,0.71,0.01,0.03,0.13,186.0,0.03
2301,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2302,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2303,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2304,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2305,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2306,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2307,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2308,176.0,51.0,0.37,-0.15,0.01,0.0,176.0,0.01
2309,100.0,79.0,0.68,0.52,0.05,0.0,100.0,0.05
2310,100.0,79.0,0.68,0.52,0.05,0.0,100.0,0.05
2311,300.0,133.0,0.47,0.45,0.02,0.02,300.0,0.02
2312,158.5,56.5,0.7,0.64,0.03,0.0,158.5,0.03
2313,197.0,117.0,0.26,0.47,0.89,0.01,197.0,0.89
2314,197.0,117.0,0.26,0.47,0.89,0.01,197.0,0.89
2315,293.0,131.0,0.58,0.56,0.99,0.0,293.0,0.99
2316,209.0,32.0,0.41,0.26,0.26,0.0,209.0,0.26
2317,90.0,13.0,0.37,0.45,0.42,0.0,90.0,0.42
2318,90.0,13.0,0.37,0.45,0.42,0.0,90.0,0.42
2319,90.0,13.0,0.37,0.45,0.42,0.0,90.0,0.42
2320,109.0,31.0,0.11,0.18,0.95,0.0,109.0,0.95
2321,109.0,31.0,0.11,0.18,0.95,0.0,109.0,0.95
2322,90.0,13.0,0.37,0.45,0.42,0.0,90.0,0.42
2323,109.0,31.0,0.11,0.18,0.95,0.0,109.0,0.95
2324,109.0,31.0,0.11,0.18,0.95,0.0,109.0,0.95
2325,109.0,31.0,0.11,0.18,0.95,0.0,109.0,0.95
2326,209.0,32.0,0.41,0.26,0.26,0.0,209.0,0.26
